# DTStamp_FHdata_calc_accn_t (tangential acceleration) 2023-06-07 18:35:43 997411732 
# N[1] rtime[2], u[3], u_next[4], curr_alpha[5], curr_beta[6], curr_norm_accn[7], min_tang_accn[8], curr_tang_accn[9], max_tang_accn[10] eps[11] rho[12] check_tang_accn[13] 
     0     0.000000  0.000000000  0.000137280  0.164398987 -0.986393924  0.000000000000000000 -30.413812651   0.000000000  30.413812651  0.000000999520578    31.844640  0.000000000000000 
     1     0.001000  0.000137280  0.000137096  0.164442916 -0.986386601  0.000000000000000000 -30.414038431  30.414038431  30.414038431  0.000000996970581    31.795921 30.414038430856095 
     2     0.002000  0.000274376  0.000137185  0.164486810 -0.986379283 -0.000000000000000222 -30.414264091   7.947643113  30.414264091  0.000000998415477    31.747323  7.947643112818272 
     3     0.003000  0.000411561  0.000137275  0.164530755 -0.986371954  0.000000000000000000 -30.414490083   9.114536734  30.414490083  0.000000999863939    31.698746  9.114536733755846 
     4     0.004000  0.000548837  0.000137091  0.164574752 -0.986364614 -0.000000000000000222 -30.414716408  10.414043554  30.414716408  0.000000997312586    31.650192 10.414043553568620 
     5     0.005000  0.000685927  0.000137181  0.164618713 -0.986357278  0.000000000000000000 -30.414942613  11.829536920  30.414942613  0.000000998759495    31.601758 11.829536919567035 
     6     0.006000  0.000823108  0.000136996  0.164662726 -0.986349931  0.000000000000000000 -30.415169152  13.413063696  30.415169152  0.000000996209011    31.553346 13.413063695694325 
     7     0.007000  0.000960104  0.000137086  0.164706703 -0.986342589  0.000000000000000222 -30.415395570  15.120541484  30.415395570  0.000000997654366    31.505054 15.120541484481997 
     8     0.008000  0.001097190  0.000137176  0.164750732 -0.986335235 -0.000000000000000222 -30.415622322  17.015212911  30.415622322  0.000000999103292    31.456783 17.015212911425575 
     9     0.009000  0.001234366  0.000136991  0.164794813 -0.986327871  0.000000000000000000 -30.415849409  19.077761540  30.415849409  0.000000996551452    31.408536 19.077761540475272 
    10     0.010000  0.001371358  0.000137081  0.164838858 -0.986320511  0.000000000000000000 -30.416076375  21.267999732  30.416076375  0.000000997998823    31.360407 21.267999732229399 
    11     0.011000  0.001508439  0.000137172  0.164882955 -0.986313140  0.000000000000000000 -30.416303676  23.669600061  30.416303676  0.000000999449774    31.312300 23.669600060853028 
    12     0.012000  0.001645611  0.000136987  0.164927105 -0.986305759  0.000000000000000000 -30.416531312  26.248723888  30.416531312  0.000000996896575    31.264216 26.248723888266380 
    13     0.013000  0.001782598  0.000137077  0.164971218 -0.986298381  0.000000000000000000 -30.416758828  28.945146577  30.416758828  0.000000998345972    31.216251 28.945146577190883 
    14     0.014000  0.001919675  0.000137167  0.165015384 -0.986290993  0.000000000000000222 -30.416986680  30.416986680  30.416986680  0.000000999798958    31.168308 30.416986679954825 
    15     0.015000  0.002056842  0.000136982  0.165059602 -0.986283594  0.000000000000000000 -30.417214868  30.417214868  30.417214868  0.000000997244397    31.120387 30.417214868399302 
    16     0.016000  0.002193824  0.000137073  0.165103784 -0.986276199  0.000000000000000000 -30.417442936  30.417442936  30.417442936  0.000000998695829    31.072584 30.417442935984738 
    17     0.017000  0.002330897  0.000136888  0.165148018 -0.986268793 -0.000000000000000222 -30.417671341  30.417671341  30.417671341  0.000000996142140    31.024804 30.417671340563672 
    18     0.018000  0.002467784  0.000136978  0.165192216 -0.986261391  0.000000000000000000 -30.417899624  30.417899624  30.417899624  0.000000997592016    30.977142 30.417899623916082 
    19     0.019000  0.002604762  0.000137068  0.165236467 -0.986253979  0.000000000000000000 -30.418128245  30.418128245  30.418128245  0.000000999045484    30.929502 30.418128244556243 
    20     0.020000  0.002741831  0.000136883  0.165280770 -0.986246555  0.000000000000000000 -30.418357203  30.418357203  30.418357203  0.000000996490434    30.881884 30.418357203309732 
    21     0.021000  0.002878714  0.000136974  0.165325036 -0.986239136  0.000000000000000000 -30.418586041  30.418586041  30.418586041  0.000000997942347    30.834384 30.418586040616134 
    22     0.022000  0.003015687  0.000137064  0.165369355 -0.986231705  0.000000000000000000 -30.418815216  30.418815216  30.418815216  0.000000999397862    30.786906 30.418815216331961 
    23     0.023000  0.003152751  0.000136879  0.165413727 -0.986224264  0.000000000000000000 -30.419044731  30.419044731  30.419044731  0.000000996841447    30.739451 30.419044731286306 
    24     0.024000  0.003289630  0.000136969  0.165458063 -0.986216827  0.000000000000000000 -30.419274125  30.419274125  30.419274125  0.000000998295406    30.692113 30.419274124573167 
    25     0.025000  0.003426600  0.000137060  0.165502451 -0.986209379  0.000000000000000000 -30.419503857  30.419503857  30.419503857  0.000000999752977    30.644797 30.419503857396506 
    26     0.026000  0.003563660  0.000136875  0.165546892 -0.986201920 -0.000000000000000222 -30.419733931  30.419733931  30.419733931  0.000000997195194    30.597503 30.419733930588951 
    27     0.027000  0.003700535  0.000136965  0.165591297 -0.986194465  0.000000000000000000 -30.419963882  30.419963882  30.419963882  0.000000998651209    30.550326 30.419963881893715 
    28     0.028000  0.003837500  0.000136780  0.165635754 -0.986186999  0.000000000000000000 -30.420194174  30.420194174  30.420194174  0.000000996094300    30.503171 30.420194173867408 
    29     0.029000  0.003974280  0.000136871  0.165680175 -0.986179537 -0.000000000000000222 -30.420424344  30.420424344  30.420424344  0.000000997548758    30.456133 30.420424343582933 
    30     0.030000  0.004111151  0.000136961  0.165724649 -0.986172064  0.000000000000000222 -30.420654854  30.420654854  30.420654854  0.000000999006832    30.409117 30.420654854266729 
    31     0.031000  0.004248113  0.000136776  0.165769176 -0.986164581  0.000000000000000000 -30.420885707  30.420885707  30.420885707  0.000000996448556    30.362124 30.420885706755676 
    32     0.032000  0.004384889  0.000136867  0.165813666 -0.986157101  0.000000000000000000 -30.421116437  30.421116437  30.421116437  0.000000997905072    30.315246 30.421116436765406 
    33     0.033000  0.004521756  0.000136957  0.165858209 -0.986149611  0.000000000000000000 -30.421347509  30.421347509  30.421347509  0.000000999365213    30.268391 30.421347508881507 
    34     0.034000  0.004658713  0.000136772  0.165902805 -0.986142109  0.000000000000000000 -30.421578924  30.421578924  30.421578924  0.000000996805567    30.221558 30.421578923944434 
    35     0.035000  0.004795485  0.000136863  0.165947365 -0.986134612  0.000000000000000000 -30.421810216  30.421810216  30.421810216  0.000000998264151    30.174840 30.421810216307311 
    36     0.036000  0.004932348  0.000136954  0.165991978 -0.986127103  0.000000000000000000 -30.422041852  30.422041852  30.422041852  0.000000999726368    30.128145 30.422041851920124 
    37     0.037000  0.005069302  0.000136769  0.166036644 -0.986119584 -0.000000000000000222 -30.422273832  30.422273832  30.422273832  0.000000997165348    30.081472 30.422273831626942 
    38     0.038000  0.005206070  0.000136859  0.166081273 -0.986112068  0.000000000000000000 -30.422505688  30.422505688  30.422505688  0.000000998626010    30.034915 30.422505688413082 
    39     0.039000  0.005342930  0.000136674  0.166125955 -0.986104542  0.000000000000000000 -30.422737890  30.422737890  30.422737890  0.000000996065866    29.988380 30.422737889598256 
    40     0.040000  0.005479604  0.000136765  0.166170601 -0.986097019  0.000000000000000000 -30.422969967  30.422969967  30.422969967  0.000000997524969    29.941960 30.422969967489237 
    41     0.041000  0.005616368  0.000136855  0.166215300 -0.986089486  0.000000000000000000 -30.423202390  30.423202390  30.423202390  0.000000998987710    29.895562 30.423202390083780 
    42     0.042000  0.005753224  0.000136670  0.166260053 -0.986081941 -0.000000000000000222 -30.423435158  30.423435158  30.423435158  0.000000996426193    29.849186 30.423435158230276 
    43     0.043000  0.005889894  0.000136761  0.166304768 -0.986074401  0.000000000000000000 -30.423667803  30.423667803  30.423667803  0.000000997887376    29.802925 30.423667802861125 
    44     0.044000  0.006026655  0.000136852  0.166349538 -0.986066849  0.000000000000000000 -30.423900793  30.423900793  30.423900793  0.000000999352206    29.756686 30.423900793350381 
    45     0.045000  0.006163507  0.000136667  0.166394360 -0.986059287  0.000000000000000000 -30.424134131  30.424134131  30.424134131  0.000000996789313    29.710469 30.424134130550080 
    46     0.046000  0.006300174  0.000136757  0.166439146 -0.986051728  0.000000000000000000 -30.424367344  30.424367344  30.424367344  0.000000998252585    29.664367 30.424367344012904 
    47     0.047000  0.006436931  0.000136848  0.166483985 -0.986044159  0.000000000000000000 -30.424600904  30.424600904  30.424600904  0.000000999719513    29.618287 30.424600904494561 
    48     0.048000  0.006573780  0.000136663  0.166528878 -0.986036578  0.000000000000000000 -30.424834813  30.424834813  30.424834813  0.000000997155241    29.572228 30.424834812850762 
    49     0.049000  0.006710443  0.000136754  0.166573734 -0.986029001 -0.000000000000000222 -30.425068597  30.425068597  30.425068597  0.000000998620612    29.526284 30.425068597249084 
    50     0.050000  0.006847197  0.000136569  0.166618644 -0.986021413 -0.000000000000000222 -30.425302730  30.425302730  30.425302730  0.000000996057218    29.480362 30.425302729832293 
    51     0.051000  0.006983766  0.000136660  0.166663516 -0.986013830  0.000000000000000000 -30.425536738  30.425536738  30.425536738  0.000000997521029    29.434555 30.425536738081068 
    52     0.052000  0.007120425  0.000136751  0.166708443 -0.986006235  0.000000000000000000 -30.425771095  30.425771095  30.425771095  0.000000998988502    29.388769 30.425771094824590 
    53     0.053000  0.007257176  0.000136565  0.166753423 -0.985998629  0.000000000000000000 -30.426005801  30.426005801  30.426005801  0.000000996423729    29.343004 30.426005800922987 
    54     0.054000  0.007393741  0.000136656  0.166798366 -0.985991027  0.000000000000000000 -30.426240382  30.426240382  30.426240382  0.000000997889642    29.297354 30.426240382465117 
    55     0.055000  0.007530398  0.000136747  0.166843363 -0.985983414  0.000000000000000000 -30.426475314  30.426475314  30.426475314  0.000000999359225    29.251726 30.426475313673937 
    56     0.056000  0.007667145  0.000136562  0.166888414 -0.985975789  0.000000000000000000 -30.426710595  30.426710595  30.426710595  0.000000996793069    29.206119 30.426710595413279 
    57     0.057000  0.007803707  0.000136653  0.166933427 -0.985968169  0.000000000000000000 -30.426945752  30.426945752  30.426945752  0.000000998261094    29.160626 30.426945752374763 
    58     0.058000  0.007940360  0.000136744  0.166978495 -0.985960538  0.000000000000000000 -30.427181260  30.427181260  30.427181260  0.000000999732797    29.115154 30.427181260180586 
    59     0.059000  0.008077105  0.000136559  0.167023617 -0.985952895 -0.000000000000000222 -30.427417120  30.427417120  30.427417120  0.000000997165256    29.069704 30.427417119698291 
    60     0.060000  0.008213663  0.000136650  0.167068702 -0.985945257  0.000000000000000000 -30.427652854  30.427652854  30.427652854  0.000000998635401    29.024368 30.427652854216806 
    61     0.061000  0.008350313  0.000136465  0.167113840 -0.985937607  0.000000000000000222 -30.427888941  30.427888941  30.427888941  0.000000996068741    28.979053 30.427888940763022 
    62     0.062000  0.008486778  0.000136556  0.167158942 -0.985929961  0.000000000000000000 -30.428124902  30.428124902  30.428124902  0.000000997537326    28.933851 30.428124901930435 
    63     0.063000  0.008623334  0.000136647  0.167204098 -0.985922304  0.000000000000000000 -30.428361215  30.428361215  30.428361215  0.000000999009595    28.888671 30.428361215440866 
    64     0.064000  0.008759981  0.000136462  0.167249307 -0.985914636  0.000000000000000000 -30.428597882  30.428597882  30.428597882  0.000000996441549    28.843513 30.428597882166368 
    65     0.065000  0.008896443  0.000136553  0.167294480 -0.985906972  0.000000000000000222 -30.428834423  30.428834423  30.428834423  0.000000997912258    28.798467 30.428834423290915 
    66     0.066000  0.009032995  0.000136644  0.167339707 -0.985899296  0.000000000000000222 -30.429071318  30.429071318  30.429071318  0.000000999386660    28.753443 30.429071317947866 
