# DTStamp_FHdata_calc_accn_t (tangential acceleration) 2023-06-07 18:23:15 422321963 
# N[1] rtime[2], u[3], u_next[4], curr_alpha[5], curr_beta[6], curr_norm_accn[7], min_tang_accn[8], curr_tang_accn[9], max_tang_accn[10] eps[11] rho[12] check_tang_accn[13] 
     0     0.000000  0.000000000  0.000137116  0.164398987 -0.986393924  0.000000000000000000 -30.413812651   0.000000000  30.413812651  0.000000997129724    31.844640  0.000000000000000 
     1     0.001000  0.000137116  0.000137206  0.164442864 -0.986386610  0.000000000000000000 -30.414038161  30.414038161  30.414038161  0.000000998571916    31.795980 30.414038160561340 
     2     0.002000  0.000274322  0.000136954  0.164486792 -0.986379286 -0.000000000000000222 -30.414264001  12.663403440  30.414264001  0.000000995045596    31.747342 12.663403440147588 
     3     0.003000  0.000411275  0.000137043  0.164530663 -0.986371969  0.000000000000000000 -30.414489611  14.235289376  30.414489611  0.000000996484104    31.698847 14.235289376054755 
     4     0.004000  0.000548319  0.000137133  0.164574585 -0.986364641 -0.000000000000000222 -30.414715553  16.504555666  30.414715553  0.000000997926152    31.650375 16.504555666207427 
     5     0.005000  0.000685452  0.000137223  0.164618560 -0.986357303 -0.000000000000000222 -30.414941827  18.783094244  30.414941827  0.000000999371753    31.601926 18.783094244358104 
     6     0.006000  0.000822674  0.000136971  0.164662586 -0.986349954  0.000000000000000000 -30.415168435  21.297448915  30.415168435  0.000000995842864    31.553499 21.297448915164580 
     7     0.007000  0.000959645  0.000137061  0.164706555 -0.986342613  0.000000000000000222 -30.415394811  23.546439411  30.415394811  0.000000997284778    31.505215 23.546439411119142 
     8     0.008000  0.001096706  0.000137151  0.164750576 -0.986335261  0.000000000000000222 -30.415621521  26.934076423  30.415621521  0.000000998730245    31.456954 26.934076422757137 
     9     0.009000  0.001233857  0.000136899  0.164794649 -0.986327899  0.000000000000000000 -30.415848564  30.197144834  30.415848564  0.000000995202421    31.408715 30.197144833745526 
    10     0.010000  0.001370755  0.000136988  0.164838664 -0.986320544  0.000000000000000000 -30.416075376  30.416075376  30.416075376  0.000000996644201    31.360618 30.416075376067123 
    11     0.011000  0.001507744  0.000137078  0.164882731 -0.986313178  0.000000000000000000 -30.416302522  30.416302522  30.416302522  0.000000998089536    31.312544 30.416302521870776 
    12     0.012000  0.001644822  0.000137168  0.164926851 -0.986305801  0.000000000000000222 -30.416530002  30.416530002  30.416530002  0.000000999538439    31.264493 30.416530002498288 
    13     0.013000  0.001781990  0.000136916  0.164971022 -0.986298414 -0.000000000000000222 -30.416757819  30.416757819  30.416757819  0.000000996008028    31.216463 30.416757818766715 
    14     0.014000  0.001918906  0.000137006  0.165015136 -0.986291035  0.000000000000000222 -30.416985403  30.416985403  30.416985403  0.000000997453241    31.168576 30.416985402707002 
    15     0.015000  0.002055913  0.000137096  0.165059302 -0.986283644  0.000000000000000222 -30.417213322  30.417213322  30.417213322  0.000000998902023    31.120711 30.417213322250490 
    16     0.016000  0.002193009  0.000136844  0.165103521 -0.986276243  0.000000000000000000 -30.417441578  30.417441578  30.417441578  0.000000995372665    31.072869 30.417441578216494 
    17     0.017000  0.002329853  0.000136934  0.165147681 -0.986268849  0.000000000000000000 -30.417669601  30.417669601  30.417669601  0.000000996817756    31.025168 30.417669601311328 
    18     0.018000  0.002466788  0.000137024  0.165191894 -0.986261445  0.000000000000000222 -30.417897961  30.417897961  30.417897961  0.000000998266418    30.977489 30.417897960790906 
    19     0.019000  0.002603812  0.000137114  0.165236159 -0.986254030  0.000000000000000000 -30.418126657  30.418126657  30.418126657  0.000000999718663    30.929832 30.418126657476801 
    20     0.020000  0.002740926  0.000136863  0.165280477 -0.986246604  0.000000000000000000 -30.418355692  30.418355692  30.418355692  0.000000996186700    30.882198 30.418355692193401 
    21     0.021000  0.002877789  0.000136953  0.165324737 -0.986239186  0.000000000000000000 -30.418584493  30.418584493  30.418584493  0.000000997635251    30.834705 30.418584493476132 
    22     0.022000  0.003014741  0.000137043  0.165369049 -0.986231757  0.000000000000000000 -30.418813633  30.418813633  30.418813633  0.000000999087387    30.787234 30.418813632753260 
    23     0.023000  0.003151784  0.000136791  0.165413414 -0.986224316  0.000000000000000000 -30.419043111  30.419043111  30.419043111  0.000000995556465    30.739786 30.419043110851469 
    24     0.024000  0.003288575  0.000136881  0.165457721 -0.986216884  0.000000000000000000 -30.419272355  30.419272355  30.419272355  0.000000997004907    30.692477 30.419272354970264 
    25     0.025000  0.003425456  0.000136971  0.165502080 -0.986209441  0.000000000000000000 -30.419501938  30.419501938  30.419501938  0.000000998456935    30.645192 30.419501937873786 
    26     0.026000  0.003562427  0.000137061  0.165546492 -0.986201987 -0.000000000000000222 -30.419731860  30.419731860  30.419731860  0.000000999912561    30.597928 30.419731860391011 
    27     0.027000  0.003699488  0.000136810  0.165590957 -0.986194522 -0.000000000000000222 -30.419962123  30.419962123  30.419962123  0.000000996379016    30.550686 30.419962123353738 
    28     0.028000  0.003836298  0.000136900  0.165635364 -0.986187065  0.000000000000000000 -30.420192152  30.420192152  30.420192152  0.000000997830946    30.503585 30.420192151772554 
    29     0.029000  0.003973198  0.000136990  0.165679823 -0.986179596  0.000000000000000000 -30.420422521  30.420422521  30.420422521  0.000000999286475    30.456505 30.420422520602020 
    30     0.030000  0.004110188  0.000136738  0.165724336 -0.986172117  0.000000000000000222 -30.420653231  30.420653231  30.420653231  0.000000995753960    30.409448 30.420653230676283 
    31     0.031000  0.004246926  0.000136828  0.165768790 -0.986164646  0.000000000000000000 -30.420883706  30.420883706  30.420883706  0.000000997205793    30.362530 30.420883705658575 
    32     0.032000  0.004383754  0.000136919  0.165813297 -0.986157163  0.000000000000000000 -30.421114522  30.421114522  30.421114522  0.000000998661227    30.315635 30.421114521850772 
    33     0.033000  0.004520673  0.000136667  0.165857857 -0.986149670 -0.000000000000000222 -30.421345680  30.421345680  30.421345680  0.000000995129742    30.268761 30.421345680089324 
    34     0.034000  0.004657340  0.000136757  0.165902358 -0.986142184 -0.000000000000000222 -30.421576603  30.421576603  30.421576603  0.000000996581478    30.222027 30.421576602686617 
    35     0.035000  0.004794097  0.000136847  0.165946912 -0.986134688  0.000000000000000000 -30.421807867  30.421807867  30.421807867  0.000000998036818    30.175314 30.421807867295357 
